Date,Close,Open,High,Low,Vol.,Change %
"May 13, 2022",10.459,8.707,11.76,8.56,53.64M,20.10%
"May 12, 2022",8.709,9.031,9.48,7.312,53.88M,-3.55%
"May 11, 2022",9.029,11.35,11.65,8.138,67.36M,-20.31%
"May 10, 2022",11.33,10.601,12.44,10.33,39.44M,6.88%
"May 09, 2022",10.601,13.25,13.48,10.6,40.02M,-19.99%
"May 08, 2022",13.25,13.75,13.84,13.03,14.34M,-3.64%
"May 07, 2022",13.75,14.31,14.37,13.44,8.85M,-3.92%
"May 06, 2022",14.31,14.58,14.67,13.89,14.09M,-1.85%
"May 05, 2022",14.58,16.33,16.43,14.21,18.88M,-10.62%
"May 04, 2022",16.312,14.72,16.33,14.67,31.57M,10.81%
"May 03, 2022",14.72,14.96,15.22,14.52,6.96M,-1.67%
"May 02, 2022",14.971,15.369,15.59,14.58,5.68M,-2.59%
"May 01, 2022",15.369,14.5,15.52,14.5,10.48M,5.99%
"Apr 30, 2022",14.5,16.19,16.43,14.219,12.44M,-10.43%
"Apr 29, 2022",16.19,16.99,17.07,16,8.33M,-4.71%
"Apr 28, 2022",16.99,16.95,17.38,16.76,8.76M,0.24%
"Apr 27, 2022",16.95,16.68,17.26,16.51,7.75M,1.62%
"Apr 26, 2022",16.68,18.111,18.31,16.43,11.86M,-7.91%
"Apr 25, 2022",18.112,18.164,18.249,17.13,5.84M,-0.28%
"Apr 24, 2022",18.163,18.661,19.15,18.08,42.81M,-2.67%
"Apr 23, 2022",18.661,18.28,19.259,18.01,7.47M,2.08%
"Apr 22, 2022",18.28,18.17,18.53,18.07,7.43M,0.60%
"Apr 21, 2022",18.171,19.09,19.661,18.06,5.03M,-4.82%
"Apr 20, 2022",19.09,18.89,19.501,18.54,11.54M,1.06%
"Apr 19, 2022",18.89,18.16,18.95,18.05,6.86M,4.05%
"Apr 18, 2022",18.155,17.742,18.33,17.12,135.68M,2.21%
"Apr 17, 2022",17.762,18.6,18.81,17.689,3.13M,-4.51%
"Apr 16, 2022",18.601,18.35,18.7,18.191,2.45M,1.37%
"Apr 15, 2022",18.35,17.92,18.39,17.8,5.25M,2.40%
"Apr 14, 2022",17.92,18.19,18.48,17.48,7.37M,-1.48%
"Apr 13, 2022",18.19,17.76,18.28,17.39,7.67M,2.42%
"Apr 12, 2022",17.76,17.2,18.04,17.17,10.49M,3.26%
"Apr 11, 2022",17.2,19.229,19.288,17,16.08M,-10.55%
"Apr 10, 2022",19.229,19.741,20.24,19.171,7.77M,-2.60%
"Apr 09, 2022",19.742,19.42,19.83,19.29,2.49M,1.66%
"Apr 08, 2022",19.42,20.41,20.57,19.189,9.53M,-4.85%
"Apr 07, 2022",20.41,19.831,20.64,19.5,10.51M,2.77%
"Apr 06, 2022",19.859,21.78,21.8,19.73,17.40M,-8.82%
"Apr 05, 2022",21.78,22.899,23.12,21.73,12.56M,-4.89%
"Apr 04, 2022",22.899,23.22,23.22,21.611,15.36M,-1.26%
"Apr 03, 2022",23.191,22.561,23.57,22.53,7.80M,2.79%
"Apr 02, 2022",22.561,22.069,23.811,21.97,11.22M,2.23%
"Apr 01, 2022",22.069,21.33,22.15,20.64,16.39M,3.51%
"Mar 31, 2022",21.32,22.429,23.05,21.1,17.89M,-4.95%
"Mar 30, 2022",22.429,22.45,23,21.72,8.26M,-0.09%
"Mar 29, 2022",22.45,21.989,22.95,21.86,15.84M,2.09%
"Mar 28, 2022",21.989,22.47,23.29,21.84,18.84M,-2.14%
"Mar 27, 2022",22.47,20.92,22.47,20.73,10.71M,7.45%
"Mar 26, 2022",20.913,20.54,21.03,20.26,44.28M,1.82%
"Mar 25, 2022",20.54,21.25,21.36,20.2,11.95M,-3.34%
"Mar 24, 2022",21.25,21.019,21.47,20.3,14.80M,1.10%
"Mar 23, 2022",21.02,20.191,21.1,19.85,16.98M,4.11%
"Mar 22, 2022",20.191,18.761,20.46,18.68,8.76M,7.62%
