Date,Close,Open,High,Low,Vol.,Change %
"Mar 04, 2023",0.6226,0.6412,0.6571,0.6022,27.56M,-2.90%
"Mar 03, 2023",0.6412,0.6894,0.69,0.609,67.59M,-6.99%
"Mar 02, 2023",0.6894,0.7057,0.7095,0.6723,24.24M,-2.32%
"Mar 01, 2023",0.7057,0.6837,0.7134,0.6772,26.61M,3.22%
"Feb 28, 2023",0.6837,0.7122,0.7167,0.675,29.89M,-4.01%
"Feb 27, 2023",0.7122,0.7192,0.7319,0.6954,32.92M,-0.97%
"Feb 26, 2023",0.7192,0.7088,0.7232,0.7017,22.59M,1.47%
"Feb 25, 2023",0.7088,0.7227,0.7244,0.673,38.00M,-1.92%
"Feb 24, 2023",0.7227,0.7646,0.766,0.7017,47.01M,-5.48%
"Feb 23, 2023",0.7646,0.7674,0.7805,0.7436,39.39M,-0.36%
"Feb 22, 2023",0.7674,0.7825,0.7875,0.7331,62.30M,-1.88%
"Feb 21, 2023",0.7821,0.8326,0.8469,0.7681,83.43M,-5.87%
"Feb 20, 2023",0.8309,0.7831,0.8904,0.7533,134.14M,6.10%
"Feb 19, 2023",0.7831,0.7625,0.8329,0.757,70.31M,2.70%
"Feb 18, 2023",0.7625,0.7615,0.7874,0.7536,36.40M,0.13%
"Feb 17, 2023",0.7615,0.7204,0.7764,0.717,61.01M,5.59%
"Feb 16, 2023",0.7212,0.7627,0.8071,0.7164,104.64M,-5.44%
"Feb 15, 2023",0.7627,0.7126,0.7659,0.6928,77.80M,7.03%
"Feb 14, 2023",0.7126,0.6872,0.722,0.6625,53.94M,3.70%
"Feb 13, 2023",0.6872,0.7031,0.7061,0.6541,44.16M,-2.26%
"Feb 12, 2023",0.7031,0.7464,0.7465,0.6879,37.35M,-5.80%
"Feb 11, 2023",0.7464,0.7324,0.7512,0.7241,24.94M,1.92%
"Feb 10, 2023",0.7324,0.7298,0.7571,0.7126,46.30M,0.35%
"Feb 09, 2023",0.7298,0.8535,0.8564,0.71,80.45M,-14.31%
"Feb 08, 2023",0.8517,0.9127,0.9394,0.815,132.27M,-6.02%
"Feb 07, 2023",0.9062,0.7073,0.9216,0.7055,102.26M,28.12%
"Feb 06, 2023",0.7073,0.7322,0.7442,0.701,38.90M,-3.40%
"Feb 05, 2023",0.7322,0.7741,0.7799,0.7161,33.89M,-5.41%
"Feb 04, 2023",0.7741,0.7653,0.8061,0.749,31.65M,1.15%
"Feb 03, 2023",0.7653,0.7472,0.775,0.7387,30.35M,2.70%
"Feb 02, 2023",0.7452,0.7646,0.7979,0.739,39.49M,-2.40%
"Feb 01, 2023",0.7635,0.7301,0.7733,0.6855,39.23M,4.58%
"Jan 31, 2023",0.7301,0.7221,0.7383,0.7106,24.55M,1.11%
"Jan 30, 2023",0.7221,0.8015,0.8061,0.706,43.01M,-9.91%
"Jan 29, 2023",0.8015,0.7358,0.8025,0.7262,55.31M,8.93%
"Jan 28, 2023",0.7358,0.7431,0.7763,0.7254,32.20M,-0.98%
"Jan 27, 2023",0.7431,0.7404,0.7581,0.7126,22.91M,0.36%
"Jan 26, 2023",0.7404,0.7542,0.7662,0.7208,28.50M,-1.83%
"Jan 25, 2023",0.7542,0.7277,0.7776,0.7055,35.02M,3.64%
"Jan 24, 2023",0.7277,0.7938,0.8056,0.7143,30.77M,-8.12%
"Jan 23, 2023",0.792,0.8082,0.8332,0.7841,39.85M,-2.01%
"Jan 22, 2023",0.8082,0.7874,0.8502,0.7679,47.72M,2.64%
"Jan 21, 2023",0.7874,0.7711,0.8354,0.7646,74.06M,2.11%
"Jan 20, 2023",0.7711,0.7049,0.7737,0.6798,42.50M,9.39%
"Jan 19, 2023",0.7049,0.6855,0.7226,0.6765,36.01M,2.83%
"Jan 18, 2023",0.6855,0.6985,0.752,0.6691,71.72M,-1.87%
"Jan 17, 2023",0.6985,0.7006,0.7595,0.6824,57.10M,-0.25%
"Jan 16, 2023",0.7003,0.7222,0.7328,0.6716,82.70M,-3.03%
"Jan 15, 2023",0.7222,0.6648,0.7518,0.6183,110.05M,8.63%
"Jan 14, 2023",0.6648,0.6276,0.7085,0.606,128.20M,5.93%
"Jan 13, 2023",0.6276,0.5346,0.6301,0.5258,95.19M,17.39%
"Jan 12, 2023",0.5346,0.5231,0.5446,0.4999,69.19M,2.20%
"Jan 11, 2023",0.5231,0.5188,0.5248,0.4877,42.79M,0.83%
"Jan 10, 2023",0.5188,0.5148,0.5307,0.5013,60.24M,0.78%
"Jan 09, 2023",0.5148,0.4943,0.5584,0.4885,125.18M,4.18%
"Jan 08, 2023",0.4942,0.4541,0.5107,0.4431,118.27M,8.85%
"Jan 07, 2023",0.454,0.4308,0.4734,0.4306,74.46M,5.39%
"Jan 06, 2023",0.4308,0.4257,0.4337,0.408,41.73M,1.20%
"Jan 05, 2023",0.4257,0.4326,0.444,0.422,43.78M,-1.60%
"Jan 04, 2023",0.4326,0.419,0.4423,0.414,54.64M,3.24%
"Jan 03, 2023",0.419,0.4093,0.4193,0.4019,37.81M,2.38%
"Jan 02, 2023",0.4093,0.3884,0.4135,0.3808,46.30M,5.38%
"Jan 01, 2023",0.3884,0.3826,0.3895,0.3754,31.89M,1.52%
"Dec 31, 2022",0.3826,0.3871,0.3917,0.3782,29.93M,-1.16%
"Dec 30, 2022",0.3871,0.4011,0.4026,0.3803,46.81M,-3.50%
"Dec 29, 2022",0.4011,0.4117,0.4135,0.3916,39.58M,-2.57%
"Dec 28, 2022",0.4117,0.4388,0.4393,0.4076,42.63M,-6.16%
"Dec 27, 2022",0.4387,0.4442,0.4487,0.4339,22.99M,-1.24%
"Dec 26, 2022",0.4442,0.4421,0.4466,0.4367,19.55M,0.48%
"Dec 25, 2022",0.4421,0.4489,0.4505,0.4343,16.13M,-1.51%
"Dec 24, 2022",0.4489,0.4555,0.456,0.4455,11.45M,-1.45%
"Dec 23, 2022",0.4555,0.4461,0.459,0.4417,25.53M,2.15%
"Dec 22, 2022",0.4459,0.4418,0.451,0.4229,26.38M,0.93%
"Dec 21, 2022",0.4418,0.4508,0.4528,0.4307,20.38M,-2.06%
"Dec 20, 2022",0.4511,0.4312,0.4527,0.4298,20.08M,4.64%
"Dec 19, 2022",0.4311,0.4718,0.4774,0.4223,28.87M,-8.63%
"Dec 18, 2022",0.4718,0.4803,0.4811,0.4643,20.16M,-1.77%
"Dec 17, 2022",0.4803,0.4691,0.4818,0.4665,29.04M,2.41%
"Dec 16, 2022",0.469,0.5416,0.5431,0.4572,43.22M,-13.37%
"Dec 15, 2022",0.5414,0.5544,0.5569,0.538,22.97M,-2.35%
"Dec 14, 2022",0.5544,0.5684,0.5819,0.5511,32.79M,-2.46%
"Dec 13, 2022",0.5684,0.559,0.5741,0.5338,26.36M,1.68%
"Dec 12, 2022",0.559,0.5645,0.5645,0.5427,18.11M,-0.98%
"Dec 11, 2022",0.5645,0.5828,0.5856,0.5595,12.96M,-3.14%
"Dec 10, 2022",0.5828,0.5799,0.5869,0.5781,12.82M,0.50%
"Dec 09, 2022",0.5799,0.5935,0.5942,0.5767,17.21M,-2.29%
"Dec 08, 2022",0.5935,0.5826,0.5994,0.5719,19.80M,1.90%
"Dec 07, 2022",0.5824,0.6149,0.6248,0.5686,30.85M,-5.28%
"Dec 06, 2022",0.6149,0.6162,0.6197,0.6012,29.28M,-0.31%
"Dec 05, 2022",0.6168,0.5896,0.6345,0.5881,49.36M,4.62%
"Dec 04, 2022",0.5896,0.577,0.5916,0.5764,12.57M,2.18%
"Dec 03, 2022",0.577,0.6047,0.606,0.5727,18.77M,-4.58%
"Dec 02, 2022",0.6047,0.5792,0.6075,0.5757,25.37M,4.49%
"Dec 01, 2022",0.5787,0.591,0.5963,0.5735,21.00M,-2.08%
"Nov 30, 2022",0.591,0.562,0.5913,0.562,26.17M,5.16%
"Nov 29, 2022",0.562,0.553,0.5717,0.5473,23.25M,1.63%
"Nov 28, 2022",0.553,0.5682,0.5749,0.537,27.22M,-2.67%
"Nov 27, 2022",0.5682,0.5649,0.5911,0.5625,20.40M,0.60%
"Nov 26, 2022",0.5648,0.5638,0.582,0.5572,17.38M,0.18%
"Nov 25, 2022",0.5638,0.5641,0.5658,0.5462,15.80M,-0.05%
"Nov 24, 2022",0.5641,0.5719,0.5911,0.5537,26.14M,-1.36%
"Nov 23, 2022",0.5719,0.555,0.5724,0.551,26.82M,3.04%
"Nov 22, 2022",0.555,0.5344,0.5558,0.5186,30.20M,3.86%
"Nov 21, 2022",0.5344,0.5475,0.5597,0.5207,34.93M,-2.39%
"Nov 20, 2022",0.5475,0.5976,0.602,0.5437,25.84M,-8.38%
"Nov 19, 2022",0.5976,0.5969,0.6187,0.591,32.22M,3.61%
"Nov 18, 2022",0.5768,0.5825,0.5898,0.57,16.74M,-0.52%
"Nov 17, 2022",0.5798,0.5819,0.5909,0.5638,14.86M,-0.36%
"Nov 16, 2022",0.5819,0.602,0.6083,0.5691,17.93M,-3.34%
"Nov 15, 2022",0.602,0.5899,0.619,0.5803,26.66M,2.05%
